id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_item
604,255,162,1,186.96,0.24,142.08960000000002
605,255,48,1,3028.0,0.04,2906.88
606,255,104,2,1461.43,0.28,2104.4592000000002
607,256,149,1,85.57,0.04,82.14719999999998
608,257,115,3,3274.54,0.05,9332.438999999998
609,257,108,4,1092.65,0.02,4283.188
610,258,57,3,1807.88,0.04,5206.6944
611,258,20,5,2301.89,0.01,11394.3555
612,258,41,4,941.67,0.03,3653.6796
613,258,34,3,1310.5,0.04,3774.24
614,259,19,2,676.3,0.28,973.8719999999998
615,259,61,5,326.09,0.22,1271.751
616,259,108,1,992.31,0.11,883.1559
617,259,184,2,3127.3,0.02,6129.508
618,260,144,5,601.74,0.03,2918.439
619,261,159,4,2987.65,0.12,10516.528
620,261,158,5,1607.89,0.16,6753.138
621,261,18,3,2966.83,0.15,7565.416499999999
622,262,103,3,1799.98,0.03,5237.9418000000005
623,262,155,2,863.28,0.03,1674.7631999999999
624,263,198,5,1538.11,0.0,7690.549999999999
625,263,78,4,3114.37,0.04,11959.180799999998
626,264,25,5,1264.61,0.0,6323.049999999999
627,264,136,5,1355.89,0.06,6372.683
628,264,174,1,933.11,0.22,727.8258000000001
629,265,48,5,2744.13,0.13,11936.965500000002
630,265,174,5,1184.33,0.01,5862.433499999999
631,266,39,3,175.47,0.03,510.61769999999996
632,266,64,4,896.96,0.02,3516.0832
633,267,44,5,1142.77,0.0,5713.85
634,267,73,2,1443.39,0.04,2771.3088000000002
635,267,175,3,837.33,0.03,2436.6303000000003
636,268,50,1,2822.11,0.05,2681.0045
637,268,7,1,477.31,0.04,458.2176
638,268,181,2,1583.94,0.01,3136.2012
639,268,179,2,415.71,0.04,798.1632
640,269,139,1,637.89,0.14,548.5853999999999
641,269,108,5,1014.6,0.09,4616.43
642,269,153,3,2525.16,0.25,5681.61
643,269,106,2,2119.28,0.08,3899.4752000000003
644,270,158,5,1875.87,0.02,9191.762999999999
645,270,118,2,2996.71,0.0,5993.42
646,270,62,2,242.02,0.02,474.3592
647,271,30,3,3207.81,0.01,9527.1957
648,272,57,3,1807.88,0.04,5206.6944
649,273,68,4,1814.1,0.11,6458.196
650,274,175,5,854.6,0.01,4230.2699999999995
651,274,104,4,1968.87,0.03,7639.2155999999995
652,275,15,2,1385.75,0.03,2688.355
653,275,65,5,2599.53,0.03,12607.720500000001
654,275,118,4,2966.74,0.01,11748.2904
655,275,89,3,1822.03,0.04,5247.4464
656,275,166,4,1345.89,0.02,5275.888800000001
657,276,165,3,1910.79,0.0,5732.37
658,276,162,2,236.16,0.04,453.42719999999997
659,277,92,5,1432.33,0.3,5013.155
660,278,106,3,2280.53,0.01,6773.1741
661,278,92,4,2025.73,0.01,8021.8908
662,279,191,2,1879.63,0.01,3721.6674000000003
663,280,50,3,2940.93,0.01,8734.5621
664,281,32,3,366.15,0.01,1087.4654999999998
665,281,89,1,1822.03,0.04,1749.1488
666,281,190,3,1958.22,0.03,5698.4202
667,281,137,4,139.77,0.04,536.7168
668,281,15,4,1414.32,0.01,5600.7072
669,282,138,2,1655.14,0.04,3177.8688
670,282,162,3,238.62,0.03,694.3842
671,282,87,1,1619.25,0.04,1554.48
672,283,25,3,1214.03,0.04,3496.4064
673,283,174,2,1148.44,0.04,2205.0048
674,284,6,1,2248.31,0.16,1888.5803999999998
675,284,48,5,2239.46,0.29,7950.082999999999
676,284,90,4,443.95,0.27,1296.3339999999998
677,285,133,4,2686.81,0.05,10209.877999999999
678,285,170,2,1334.78,0.01,2642.8644
679,285,83,5,3385.39,0.02,16588.411
680,286,182,4,984.75,0.05,3742.0499999999997
681,286,137,3,141.22,0.03,410.95019999999994
682,287,89,1,1803.05,0.05,1712.8974999999998
683,287,171,2,54.55,0.04,104.73599999999999
684,287,176,1,753.04,0.02,737.9792
685,288,23,4,984.21,0.04,3779.3664
686,289,125,2,310.07,0.06,582.9316
687,289,54,5,2882.81,0.13,12540.2235
688,289,92,3,1514.18,0.26,3361.4796
689,290,19,4,789.01,0.16,2651.0735999999997
690,290,151,3,571.0,0.21,1353.27
691,291,91,1,1921.74,0.27,1402.8702
692,291,23,4,891.94,0.13,3103.9512
693,292,32,5,366.15,0.01,1812.4424999999999
694,292,36,4,1459.68,0.04,5605.1712
695,292,62,4,242.02,0.02,948.7184
696,293,124,4,1890.98,0.14,6504.9712
697,294,14,2,2381.66,0.01,4715.6867999999995
698,294,163,5,734.01,0.04,3523.248
699,294,128,4,1338.71,0.0,5354.84
700,295,131,5,3453.85,0.01,17096.5575
701,295,119,1,1099.31,0.05,1044.3445
702,295,28,2,2890.24,0.01,5722.6752
703,296,56,1,2155.42,0.03,2090.7574
704,296,31,5,177.84,0.01,880.308
705,296,182,5,1005.48,0.03,4876.5779999999995
706,296,126,2,2259.73,0.01,4474.2654
707,296,109,2,1972.25,0.04,3786.72
708,297,192,5,1616.84,0.04,7760.831999999999
709,297,153,3,3299.54,0.02,9700.647599999998
710,297,97,2,1026.11,0.03,1990.6533999999997
711,298,199,4,1854.43,0.08,6824.3024000000005
712,298,191,3,1803.69,0.05,5140.5165
713,298,80,3,2380.13,0.01,7068.9861
714,298,91,4,2579.87,0.02,10113.0904
715,298,125,5,247.4,0.25,927.75
716,299,58,5,1912.53,0.02,9371.396999999999
717,299,31,1,170.66,0.05,162.12699999999998
718,300,92,2,2046.19,0.0,4092.38
719,300,69,2,893.32,0.03,1733.0408
720,300,136,4,1399.17,0.03,5428.7796
721,301,133,5,2715.09,0.04,13032.432
722,301,146,4,2617.64,0.01,10365.8544
723,302,168,5,983.33,0.04,4719.984
724,302,134,5,270.48,0.04,1298.304
725,302,150,5,2628.54,0.01,13011.273000000001
726,303,17,2,3039.57,0.08,5592.808800000001
727,304,20,5,1767.11,0.24,6715.017999999999
728,304,6,5,2515.97,0.06,11825.058999999997
729,305,195,2,127.08,0.01,251.6184
730,305,55,2,2413.63,0.04,4634.1696
731,305,176,2,745.36,0.03,1445.9984
732,305,6,1,2542.73,0.05,2415.5935
733,305,97,5,1036.69,0.02,5079.781000000001
734,305,192,3,1616.84,0.04,4656.499199999999
735,306,93,1,2857.38,0.01,2828.8062
736,306,10,2,1534.69,0.02,3007.9924
737,306,131,5,3418.97,0.02,16752.952999999998
738,307,21,3,1153.43,0.0,3460.29
739,308,75,4,1507.65,0.21,4764.174000000001
740,308,66,4,978.37,0.07,3639.5364
741,308,21,4,853.54,0.26,2526.4784
742,308,138,2,1534.45,0.11,2731.321
743,308,102,2,585.04,0.1,1053.072
744,308,8,2,957.36,0.21,1512.6288000000002
745,309,3,2,1846.3,0.24,2806.3759999999997
746,309,58,4,1775.92,0.09,6464.348800000001
747,309,92,3,2005.27,0.02,5895.493799999999
748,309,20,1,1674.1,0.28,1205.3519999999999
749,310,146,3,2115.26,0.2,5076.624000000001
750,311,188,4,97.03,0.02,380.3576
751,311,71,4,688.45,0.01,2726.262
752,311,88,5,2800.15,0.04,13440.72
753,312,25,3,961.1,0.24,2191.308
754,312,44,1,914.22,0.2,731.3760000000001
755,312,179,2,389.73,0.1,701.514
756,312,139,5,630.47,0.15,2679.4975000000004
757,312,198,4,1430.44,0.07,5321.2368
758,312,90,1,510.85,0.16,429.114
759,313,97,3,1015.54,0.04,2924.7551999999996
760,313,153,5,3232.2,0.04,15514.56
761,314,116,4,949.58,0.23,2924.7064
762,314,22,1,533.83,0.09,485.78530000000006
763,315,61,3,413.88,0.01,1229.2235999999998
764,315,167,2,620.76,0.02,1216.6896
765,315,49,1,2054.62,0.02,2013.5276
766,315,53,1,207.17,0.02,203.02659999999997
767,316,199,3,1995.52,0.01,5926.694399999999
768,316,135,3,2137.54,0.04,6156.115199999999
769,316,129,3,2315.19,0.0,6945.57
770,317,199,5,1955.21,0.03,9482.768499999998
771,318,164,5,2136.91,0.02,10470.858999999999
772,318,11,1,1421.82,0.02,1393.3836
773,318,114,2,837.37,0.05,1591.003
774,318,113,2,426.49,0.03,827.3906
775,319,139,2,726.9,0.02,1424.724
776,319,175,2,837.33,0.03,1624.4202
777,320,144,2,620.35,0.0,1240.7
778,320,174,4,1160.4,0.03,4502.352
779,321,91,1,2500.89,0.05,2375.8455
780,321,86,2,2321.17,0.04,4456.6464
781,321,107,1,2890.19,0.01,2861.2881
782,321,76,3,629.84,0.04,1813.9392
783,321,129,5,2199.43,0.05,10447.2925
784,322,60,3,366.97,0.27,803.6643
785,322,64,1,896.96,0.02,879.0208
786,323,1,3,1166.65,0.28,2519.964
787,324,195,3,123.23,0.04,354.9024
788,325,32,1,369.85,0.0,369.85
789,326,132,1,2400.51,0.25,1800.3825000000002
790,327,64,1,723.06,0.21,571.2174
791,328,98,3,3147.02,0.0,9441.06
792,328,35,2,2805.01,0.03,5441.7194
793,328,195,4,125.79,0.02,493.09680000000003
794,329,163,2,764.59,0.0,1529.18
795,329,69,3,911.74,0.01,2707.8678000000004
796,329,184,5,3063.48,0.04,14704.704
797,330,120,1,624.71,0.15,531.0035
798,330,100,1,2227.92,0.2,1782.3360000000002
799,330,34,2,1160.33,0.15,1972.561
800,330,107,1,2423.09,0.17,2011.1647
801,330,95,1,2361.14,0.2,1888.912
802,331,168,2,983.33,0.04,1887.9936
803,331,36,3,1459.68,0.04,4203.8784
804,331,108,3,1081.5,0.03,3147.165
805,331,91,3,2606.19,0.01,7740.3843
806,332,110,4,2137.48,0.03,8293.4224
807,333,186,3,2078.72,0.04,5986.7136
808,333,175,3,837.33,0.03,2436.6303000000003
809,334,107,1,2860.99,0.02,2803.7702
810,335,174,4,861.33,0.28,2480.6304
811,335,44,5,1119.91,0.02,5487.559
812,335,124,4,1693.08,0.23,5214.6864
813,336,139,5,741.73,0.0,3708.65
814,337,116,5,1196.22,0.03,5801.667
815,338,89,2,1878.97,0.01,3720.3606
816,339,180,2,3321.01,0.05,6309.919
817,339,155,3,872.18,0.02,2564.2092
818,340,47,4,1531.46,0.01,6064.5816
819,340,68,4,1997.55,0.02,7830.396
820,340,181,2,1551.94,0.03,3010.7636
821,340,146,4,2617.64,0.01,10365.8544
822,340,33,3,2149.85,0.05,6127.072499999999
823,341,44,4,1097.06,0.04,4212.7104
824,341,19,3,929.91,0.01,2761.8327
825,341,159,1,3361.11,0.01,3327.4989
826,342,24,1,2941.94,0.0,2941.94
827,342,79,2,365.13,0.01,722.9574
828,342,28,1,2919.43,0.0,2919.43
829,343,179,4,420.04,0.03,1629.7552
830,343,77,3,1503.76,0.04,4330.828799999999
831,343,178,3,1736.27,0.03,5052.5457
832,344,156,2,55.49,0.05,105.431
833,344,82,1,3235.62,0.01,3203.2637999999997
834,344,34,3,1310.5,0.04,3774.24
835,344,194,3,916.98,0.0,2750.94
836,345,40,4,340.83,0.28,981.5903999999999
837,345,11,2,1421.82,0.02,2786.7672
838,345,144,4,607.94,0.02,2383.1248
839,346,189,2,1538.59,0.25,2307.8849999999998
840,346,99,3,2982.44,0.07,8321.007599999999
841,347,14,3,2117.03,0.12,5588.9592
842,347,156,2,43.81,0.25,65.715
843,348,91,4,2421.92,0.08,8912.6656
844,348,191,3,1442.95,0.24,3289.9260000000004
845,349,131,4,2860.77,0.18,9383.3256
846,350,38,4,121.36,0.02,475.7312
847,350,189,2,2010.42,0.02,3940.4232
848,350,146,5,2617.64,0.01,12957.318
849,350,137,2,144.13,0.01,285.37739999999997
850,350,171,1,55.12,0.03,53.46639999999999
851,351,87,1,1669.85,0.01,1653.1515
852,351,5,2,1301.82,0.02,2551.5672
853,352,48,4,2807.21,0.11,9993.6676
854,352,150,3,1885.11,0.29,4015.2843
855,353,41,1,951.37,0.02,932.3426
856,354,47,3,1500.52,0.03,4366.513199999999
857,354,89,1,1859.99,0.02,1822.7902
858,355,44,3,1119.91,0.02,3292.5354
859,355,83,4,3316.3,0.04,12734.592
860,356,80,5,2283.96,0.05,10848.81
861,356,32,3,351.36,0.05,1001.3759999999999
862,357,81,1,1745.53,0.0,1745.53
863,358,108,4,1081.5,0.03,4196.22
864,359,9,1,2597.2,0.03,2519.2839999999997
865,359,77,5,1535.09,0.02,7521.941
866,360,41,3,922.25,0.05,2628.4125
867,360,43,2,1291.79,0.03,2506.0726
868,360,124,3,2154.83,0.02,6335.200199999999
869,360,111,5,2618.14,0.01,12959.793
870,360,106,1,2257.5,0.02,2212.35
871,361,84,1,1609.14,0.22,1255.1292
872,362,196,2,1041.94,0.02,2042.2024000000001
873,362,90,3,577.74,0.05,1646.559
874,362,151,5,701.11,0.03,3400.3835
875,362,115,2,3343.47,0.03,6486.331799999999
876,363,141,5,1802.37,0.03,8741.494499999999
877,363,5,4,1315.11,0.01,5207.835599999999
878,364,170,5,1307.81,0.03,6342.878499999999
879,364,40,4,463.9,0.02,1818.4879999999998
880,364,84,5,2042.37,0.01,10109.731499999998
881,365,51,4,34.83,0.04,133.7472
882,366,167,4,620.76,0.02,2433.3792
883,366,172,3,2648.04,0.03,7705.796399999999
884,366,1,2,1571.74,0.03,3049.1756
885,366,65,1,2626.33,0.0,2626.33
886,367,137,3,144.13,0.01,428.0661
887,368,179,4,411.38,0.05,1563.244
888,369,23,3,994.46,0.03,2893.8786
889,369,65,5,2545.93,0.05,12093.1675
890,369,34,4,1351.45,0.01,5351.742
891,370,90,2,589.91,0.03,1144.4253999999999
892,370,35,4,2862.84,0.01,11336.8464
893,370,68,3,1997.55,0.02,5872.797
894,370,175,3,837.33,0.03,2436.6303000000003
895,370,119,5,1122.45,0.03,5443.8825
896,371,177,1,556.26,0.03,539.5722
897,372,181,2,1423.95,0.11,2534.6310000000003
898,372,122,2,678.8,0.12,1194.6879999999999
899,372,68,4,1752.96,0.14,6030.1824
900,372,75,2,1583.99,0.17,2629.4233999999997
901,373,12,2,2491.64,0.07,4634.4504
902,373,42,1,2207.95,0.23,1700.1215
903,373,195,1,103.97,0.19,84.2157
904,374,118,4,2876.84,0.04,11047.0656
905,374,59,3,632.68,0.02,1860.0792
906,375,75,4,1813.0,0.05,6889.4
907,376,190,1,1958.22,0.03,1899.4734
908,376,115,2,3343.47,0.03,6486.331799999999
909,376,162,1,241.08,0.02,236.2584
910,377,114,2,846.18,0.04,1624.6655999999998
911,377,30,2,3175.41,0.02,6223.803599999999
912,378,161,1,2196.98,0.04,2109.1008
913,378,99,2,3078.65,0.04,5911.008
914,378,199,4,1975.37,0.02,7743.4504
915,378,9,1,2597.2,0.03,2519.2839999999997
916,379,193,3,1630.68,0.0,4892.04
917,379,152,4,1717.21,0.01,6800.1516
918,379,183,5,328.4,0.03,1592.74
919,379,114,2,863.81,0.02,1693.0675999999999
920,380,85,5,3367.26,0.01,16667.937
921,381,80,3,2187.79,0.09,5972.6667
922,381,189,5,1661.67,0.19,6729.763500000001
923,381,34,1,1351.45,0.01,1337.9355
924,382,39,5,180.9,0.0,904.5
925,382,4,5,3432.82,0.01,16992.459000000003
926,383,26,5,3064.15,0.0,15320.75
927,383,120,4,712.9,0.03,2766.0519999999997
928,384,77,2,1535.09,0.02,3008.7763999999997
929,384,9,5,2597.2,0.03,12596.42
930,384,26,3,2941.58,0.04,8471.750399999999
931,385,191,2,1898.62,0.0,3797.24
932,386,122,4,740.51,0.04,2843.5584
933,386,5,4,1328.39,0.0,5313.56
934,386,14,5,2357.61,0.02,11552.289
935,387,159,1,3293.21,0.03,3194.4137
936,387,57,5,1826.71,0.03,8859.5435
937,388,142,1,3114.32,0.04,2989.7472000000002
938,388,150,4,2575.44,0.03,9992.7072
939,388,118,1,2936.78,0.02,2878.0444
940,389,99,4,3206.93,0.0,12827.72
941,389,15,3,1371.47,0.04,3949.8336
942,390,98,3,3115.55,0.01,9253.183500000001
943,390,150,1,2548.89,0.04,2446.9343999999996
944,391,15,4,1414.32,0.01,5600.7072
945,391,156,3,55.49,0.05,158.1465
946,391,78,2,3114.37,0.04,5979.590399999999
947,391,33,4,2172.48,0.04,8342.323199999999
948,391,109,1,1951.71,0.05,1854.1245
949,392,54,1,3214.16,0.03,3117.7351999999996
950,392,14,3,2381.66,0.01,7073.530199999999
951,392,176,2,737.67,0.04,1416.3264
952,393,37,5,2017.74,0.12,8878.056
953,393,157,5,522.58,0.24,1985.804
954,393,60,5,457.46,0.09,2081.4429999999998
955,394,129,4,1690.09,0.27,4935.0628
956,394,179,5,394.06,0.09,1792.973
957,395,69,4,874.9,0.05,3324.62
958,395,36,4,1490.09,0.02,5841.1528
959,396,137,2,138.31,0.05,262.789
960,396,187,4,789.92,0.01,3128.0832
961,397,94,3,2537.76,0.04,7308.7488
962,398,92,3,1964.34,0.04,5657.2991999999995
963,398,34,5,1365.1,0.0,6825.5
964,399,51,5,29.39,0.19,119.0295
965,400,96,1,1117.63,0.28,804.6936000000001
966,401,38,4,104.03,0.16,349.5408
967,401,94,4,2617.07,0.01,10363.5972
968,401,100,4,2283.62,0.18,7490.2736
969,401,118,4,2727.01,0.09,9926.316400000002
970,401,42,2,2207.95,0.23,3400.243
971,402,109,4,2033.89,0.01,8054.2044000000005
972,402,37,4,2247.03,0.02,8808.357600000001
973,403,98,2,2265.85,0.28,3262.8239999999996
974,403,99,2,3046.58,0.05,5788.5019999999995
975,403,103,1,1632.97,0.12,1437.0136
976,404,28,2,2773.46,0.05,5269.574
977,404,30,5,3175.41,0.02,15559.508999999998
978,404,153,5,3333.21,0.01,16499.389499999997
979,405,180,5,3390.93,0.03,16446.010499999997
980,405,53,5,147.98,0.3,517.93
981,405,112,1,455.98,0.0,455.98
982,405,173,5,2124.54,0.16,8923.068000000001
983,406,134,2,245.12,0.13,426.5088
984,406,148,1,375.92,0.23,289.45840000000004
985,407,189,1,2030.94,0.01,2010.6306
986,408,133,2,2375.7,0.16,3991.1759999999995
987,409,100,5,2339.32,0.16,9825.144
988,410,98,3,3021.14,0.04,8700.8832
989,410,3,2,2405.05,0.01,4761.999000000001
990,410,117,5,2323.14,0.04,11151.071999999998
991,411,178,1,1736.27,0.03,1684.1819
992,411,196,5,1041.94,0.02,5105.506
993,411,112,3,433.18,0.05,1234.5629999999999
994,412,106,5,2211.43,0.04,10614.864
995,412,125,4,237.5,0.28,684.0
996,413,171,2,50.0,0.12,88.0
997,413,157,1,481.33,0.3,336.931
998,414,77,4,1535.09,0.02,6017.5527999999995
999,415,110,5,1939.16,0.12,8532.304000000002
1000,415,159,2,3361.11,0.01,6654.9978
1001,415,7,4,367.93,0.26,1089.0728
1002,415,50,2,2198.27,0.26,3253.4396
1003,416,75,2,1889.34,0.01,3740.8932
1004,416,111,4,1983.44,0.25,5950.32
1005,416,159,3,3361.11,0.01,9982.4967
1006,416,39,4,130.25,0.28,375.12
1007,417,85,1,2550.95,0.25,1913.2124999999999
1008,417,33,2,2172.48,0.04,4171.161599999999
1009,417,96,2,1474.65,0.05,2801.835
1010,418,120,4,617.36,0.16,2074.3296
1011,419,186,3,1602.34,0.26,3557.1947999999998
1012,419,78,1,2433.11,0.25,1824.8325
1013,419,195,2,119.37,0.07,222.0282
1014,419,40,4,336.09,0.29,954.4955999999999
1015,420,148,3,375.92,0.23,868.3752000000001
1016,421,47,4,1515.99,0.02,5942.6808
1017,421,21,3,1118.83,0.03,3255.7952999999998
1018,422,163,3,734.01,0.04,2113.9487999999997
1019,422,167,5,601.76,0.05,2858.36
1020,422,90,2,589.91,0.03,1144.4253999999999
1021,422,122,5,748.22,0.03,3628.867
1022,423,14,4,1780.23,0.26,5269.4808
1023,424,41,2,951.37,0.02,1864.6852
1024,424,78,5,3211.7,0.01,15897.914999999999
1025,424,143,1,1414.17,0.04,1357.6032
1026,424,182,5,1036.58,0.0,5182.9
1027,425,24,1,2853.68,0.03,2768.0696
1028,425,165,3,1815.25,0.05,5173.4625
1029,425,18,1,3455.49,0.01,3420.9350999999997
1030,425,169,4,351.51,0.03,1363.8588
1031,425,122,2,771.36,0.0,1542.72
1032,425,60,5,497.67,0.01,2463.4665
1033,426,78,1,2822.4,0.13,2455.4880000000003
1034,426,166,2,1016.29,0.26,1504.1091999999999
1035,426,164,3,1591.78,0.27,3485.9982
1036,426,144,3,583.13,0.06,1644.4265999999998
1037,427,90,2,602.07,0.01,1192.0986
1038,428,154,5,994.57,0.01,4923.1215
1039,429,192,2,1583.16,0.06,2976.3408
1040,429,146,2,2406.11,0.09,4379.1202
1041,429,94,4,2617.07,0.01,10363.5972
1042,429,126,3,1940.18,0.15,4947.459
1043,430,48,5,2744.13,0.13,11936.965500000002
1044,430,42,3,2236.63,0.22,5233.7142
1045,431,49,3,2075.58,0.01,6164.4726
1046,431,57,1,1864.38,0.01,1845.7362
1047,432,174,1,1136.48,0.05,1079.656
1048,432,80,2,2308.0,0.04,4431.36
1049,432,124,5,2198.81,0.0,10994.05
1050,433,64,5,887.81,0.03,4305.878499999999
1051,433,14,5,2213.26,0.08,10180.996000000001
1052,433,83,4,3385.39,0.02,13270.728799999999
1053,434,167,5,601.76,0.05,2858.36
1054,435,151,4,708.33,0.02,2776.6536
1055,436,87,1,1619.25,0.04,1554.48
1056,436,61,2,401.34,0.04,770.5727999999999
1057,436,182,1,995.12,0.04,955.3152
1058,437,140,2,895.29,0.04,1718.9568
1059,437,137,5,142.68,0.02,699.1320000000001
1060,438,68,1,1793.72,0.12,1578.4736
1061,438,61,2,296.82,0.29,421.4844
1062,438,81,4,1536.07,0.12,5406.9664
1063,439,43,3,1265.15,0.05,3605.6775000000002
1064,439,175,3,828.7,0.04,2386.6560000000004
1065,439,190,2,1958.22,0.03,3798.9468
1066,440,4,5,3224.77,0.07,14995.180499999999
1067,440,175,4,656.05,0.24,1994.3919999999998
1068,441,144,2,595.54,0.04,1143.4368
1069,441,142,2,3146.76,0.03,6104.7144
1070,442,145,4,3252.76,0.01,12880.929600000001
1071,442,48,1,3028.0,0.04,2906.88
1072,443,27,3,1777.37,0.24,4052.4035999999996
1073,443,155,1,792.08,0.11,704.9512000000001
1074,444,47,3,1546.93,0.0,4640.79
1075,445,158,1,1895.01,0.01,1876.0599
1076,446,145,2,2464.22,0.25,3696.33
1077,446,1,1,1393.5,0.14,1198.41
1078,447,13,2,1876.34,0.05,3565.046
1079,448,99,5,3142.79,0.02,15399.671
1080,449,34,3,1201.29,0.12,3171.4056
1081,449,161,3,1945.24,0.15,4960.362
1082,450,162,1,238.62,0.03,231.4614
1083,450,185,4,932.67,0.03,3618.7596
1084,451,130,2,615.85,0.05,1170.115
1085,451,195,5,124.51,0.03,603.8735
1086,451,105,5,934.78,0.04,4486.9439999999995
1087,451,85,1,3367.26,0.01,3333.5874000000003
1088,451,162,5,233.7,0.05,1110.075
1089,452,121,1,1282.76,0.04,1231.4496
1090,452,122,1,755.93,0.02,740.8113999999999
1091,453,89,1,1784.07,0.06,1677.0258
1092,454,118,2,2906.81,0.03,5639.2114
1093,454,171,2,56.82,0.0,113.64
1094,455,25,1,1163.44,0.08,1070.3648
1095,455,175,4,621.53,0.28,1790.0063999999998
1096,455,7,2,392.79,0.21,620.6082
1097,455,67,3,2772.98,0.05,7902.993
1098,455,138,3,1465.48,0.15,3736.974
1099,456,68,3,1671.42,0.18,4111.693200000001
1100,456,17,5,2444.87,0.26,9046.018999999998
1101,456,76,1,603.59,0.08,555.3028
1102,456,57,1,1600.73,0.15,1360.6205
1103,457,53,3,207.17,0.02,609.0798
1104,458,45,1,472.5,0.04,453.59999999999997
1105,459,161,2,2219.86,0.03,4306.5284
1106,460,52,4,1163.8,0.01,4608.648
1107,460,181,4,1535.94,0.04,5898.0096
1108,460,75,5,1870.25,0.02,9164.225
1109,460,192,3,1633.68,0.03,4754.0088
1110,461,90,3,589.91,0.03,1716.6381
1111,461,134,2,270.48,0.04,519.3216
1112,462,146,2,2644.08,0.0,5288.16
1113,462,141,5,1783.79,0.04,8562.192000000001
1114,462,75,2,1832.08,0.04,3517.5935999999997
1115,463,1,3,1247.67,0.23,2882.1177000000002
1116,463,176,1,583.99,0.24,443.8324
1117,463,14,2,1828.35,0.24,2779.092
1118,464,109,3,1972.25,0.04,5680.08
1119,464,93,1,2857.38,0.0,2857.38
1120,465,105,3,954.26,0.02,2805.5244
1121,465,24,5,2941.94,0.0,14709.7
1122,465,185,1,932.67,0.03,904.6899
1123,465,95,1,2862.88,0.03,2776.9936000000002
1124,466,147,1,2533.08,0.13,2203.7796
1125,467,83,2,3385.39,0.02,6635.3643999999995
1126,467,47,4,1500.52,0.03,5822.0176
1127,467,75,4,1870.25,0.02,7331.38
1128,467,189,1,1989.91,0.03,1930.2127
1129,468,65,5,2626.33,0.02,12869.017
1130,469,25,4,1264.61,0.0,5058.44
1131,469,80,3,2380.13,0.01,7068.9861
1132,470,179,4,389.73,0.1,1403.028
1133,471,42,4,2724.1,0.05,10351.58
1134,472,19,4,742.05,0.21,2344.878
1135,472,7,4,367.93,0.26,1089.0728
1136,472,138,3,1637.89,0.05,4667.9865
1137,472,179,1,428.7,0.01,424.413
1138,472,6,2,2382.14,0.11,4240.2092
1139,473,144,1,607.94,0.02,595.7812
1140,473,47,1,1515.99,0.02,1485.6702
1141,474,126,4,2236.91,0.02,8768.687199999998
1142,474,183,4,328.4,0.03,1274.1919999999998
1143,475,9,2,2061.7,0.23,3175.0179999999996
1144,476,115,5,3171.13,0.08,14587.198000000002
1145,476,57,2,1355.91,0.28,1952.5104000000001
1146,477,192,3,1178.95,0.3,2475.795
1147,477,57,4,1826.71,0.03,7087.6348
1148,478,30,1,2883.79,0.11,2566.5731
1149,478,59,5,613.31,0.05,2913.2224999999994
1150,479,15,1,1385.75,0.03,1344.1775
1151,479,168,5,983.33,0.04,4719.984
1152,479,7,5,482.28,0.03,2339.0579999999995
1153,479,128,5,1285.16,0.04,6168.768
1154,479,63,4,2893.61,0.03,11227.2068
1155,479,140,4,904.61,0.03,3509.8867999999998
1156,480,20,1,2232.13,0.04,2142.8448
1157,480,23,2,984.21,0.04,1889.6832
1158,481,123,1,1955.79,0.02,1916.6742
1159,482,118,5,2846.87,0.05,13522.632499999998
1160,482,84,4,1980.48,0.04,7605.0432
1161,483,6,3,2569.5,0.04,7400.16
1162,484,106,2,2234.46,0.03,4334.8524
1163,484,33,5,2195.11,0.03,10646.283500000001
1164,484,69,5,828.86,0.1,3729.8700000000003
1165,484,165,5,1413.98,0.26,5231.726
1166,484,156,3,53.15,0.09,145.0995
1167,484,146,2,2300.35,0.13,4002.609
1168,485,106,5,2257.5,0.02,11061.75
1169,485,128,1,1325.32,0.01,1312.0667999999998
1170,486,126,5,2214.08,0.03,10738.287999999999
1171,486,64,5,906.12,0.01,4485.294
1172,487,126,1,2282.56,0.0,2282.56
1173,487,200,3,2429.6,0.03,7070.1359999999995
1174,488,40,5,468.64,0.01,2319.7679999999996
1175,489,189,3,1948.88,0.05,5554.308
1176,489,140,5,885.96,0.05,4208.31
1177,489,52,5,1175.56,0.0,5877.799999999999
1178,489,98,1,3115.55,0.01,3084.3945000000003
1179,489,151,1,708.33,0.02,694.1634
1180,490,92,4,1739.26,0.15,5913.4839999999995
